Data Godzina,Numer,Opis,Typ,Miejsce,Status,Kwota Mandatu,Data Zakończenia
2018-03-27 06:39:01,INT-13234/18,Zanieczyszczony wjazd i wyjazd  z budowy,PORZĄDKOWA,PARAFIALNA /,MANDAT,200,2018-03-27 06:39:33
2018-03-27 06:42:40,INT-13237/18,zabrudzony wyjazd z budowy,PORZĄDKOWA,MAŁOPANEWSKA /,MANDAT,200,2018-03-27 07:41:34
2018-03-27 07:38:20,INT-13245/18,"Monte Cassino/Libelta - parkowanie pojazdów na trawniku, ograniczenie widoczności. Od ok. tygodnia jest tam zaparkowany pojazd Renault Clio należący do Traficar.",NISZCZENIE ZIELENI,MONTE CASSINO /,0,,2018-03-27 08:59:20
2018-03-27 07:40:00,INT-13474/18,znak B36,NIEPRAWIDŁOWE PARKOWANIE,JANUSZOWICKA /,OSTRZEŻENIE,0,2018-03-28 10:34:29
2018-03-27 08:14:04,INT-13251/18,na rogu ul. torowej pojazdy parkują na trawniku i na ścieżce dla rowerów,NIEPRAWIDŁOWE PARKOWANIE,KAMIEŃSKIEGO /,0,,2018-03-27 10:50:38
2018-03-27 08:23:06,INT-13255/18,a SUCHARDY POJAZD BMW NA PRZEJŚCIU DLA PIESZYCH I NA SKRZYŻOWANIU,NIEPRAWIDŁOWE PARKOWANIE,GRUNWALDZKA /,0,,2018-03-27 10:51:53
2018-03-27 08:27:36,INT-13257/18,NA SKRZYŻOWANIU UL. ROENTGENA PARKUJĄ POJAZDY,NIEPRAWIDŁOWE PARKOWANIE,GRUNWALDZKA /,100,,2018-03-27 10:52:22
2018-03-27 08:30:35,INT-13259/18,PARKOWANIE ZA B36 + UTRUDNIANIE PRZEJAZDU. KOLEJNE ZGŁOSZENIE GRABISZYŃSKA 186 POJAZDY ZA B-36 NA CHODNIKU,NIEPRAWIDŁOWE PARKOWANIE,GRABISZYŃSKA 184/,POUCZENIE,0,2018-03-27 10:53:51
2018-03-27 09:30:00,INT-13437/18,postój w strefie zamieszkania,NIEPRAWIDŁOWE PARKOWANIE,RYNEK /,MANDAT,100,2018-03-28 08:33:11
2018-03-27 09:35:00,INT-13294/18,parkowanie pojazdu Skoda na płycie Rynku za B-39 po godz. 9.00,NIEPRAWIDŁOWE PARKOWANIE,RYNEK  RATUSZ 1/,MANDAT,0,2018-03-27 10:52:48
2018-03-27 09:40:00,INT-13448/18,postój w strefie zamieszkania,NIEPRAWIDŁOWE PARKOWANIE,KUŹNICZA /,MANDAT,100,2018-03-28 09:00:11
2018-03-27 09:59:10,INT-13280/18,Parkowanie w miejscu obowiązywania zn .B-36.Ul.Cieszyńskiego/Wszystkich Św. przy budowie zdjęty ze słupka i leżący nieopodal zn.B-2 umieszczony na końcu ul.Wszystkich Św.,NIEPRAWIDŁOWE PARKOWANIE,CIESZYŃSKIEGO /,OSTRZEŻENIE,0,2018-03-27 10:33:27
2018-03-27 10:00:00,INT-13436/18,znak B36,NIEPRAWIDŁOWE PARKOWANIE,WITA STWOSZA 3/,MANDAT,100,2018-03-28 08:27:27
2018-03-27 10:45:00,INT-13431/18,postój w strefie zamieszkania,NIEPRAWIDŁOWE PARKOWANIE,RYNEK /,MANDAT,100,2018-03-28 08:19:34
2018-03-27 11:16:10,INT-13299/18,ZABLOKOWANY WJAZD NA BUDOWĘ ( ZGŁASZAJĄCY NA MIEJSCU),Zablokowany wyjazd,STYSIA 18/,0,,2018-03-27 12:11:17
2018-03-27 11:20:00,INT-14205/18,"KONTROLA DERATYZACJA PUNKT HANDLOWY ""KEBAB""",PORZĄDKOWA,DZIAŁDOWSKA 16/,POUCZENIE,0,2018-04-03 16:31:17
2018-03-27 11:23:09,INT-13303/18,Ul.Ziemniaczana/Marsowa OPEL parkuje na jezdni na skrzyżowaniu.,NIEPRAWIDŁOWE PARKOWANIE,ZIEMNIACZANA /,OSTRZEŻENIE,0,2018-03-27 12:23:58
2018-03-27 11:30:00,INT-13324/18,osoba handlująca ozdobami światecznymi wielkoanocnymi na chdoniku,HANDEL,OŁAWSKA /,MANDAT,200,2018-03-27 13:05:03
2018-03-27 11:33:39,INT-13304/18,PARKOWANIE ZA B-36 I NA P-21,NIEPRAWIDŁOWE PARKOWANIE,KOŚCIUSZKI TADEUSZA /,0,,2018-03-27 11:33:47
2018-03-27 11:40:00,INT-14209/18,"KONTROLA DERATYZACJA - PUNKT HANDLOWY ""RONI""",PORZĄDKOWA,TCZEWSKA 34/,POUCZENIE,0,2018-04-03 16:36:33
2018-03-27 11:43:32,INT-13309/18,DROGA DOJAZDOWA DO PRZEDSZKOLA ABC ZASTAWIONA SAMOCHODAMI (PRZY PIECBUDZIE W PRAWO - STREFA RUCHU + B36),NIEPRAWIDŁOWE PARKOWANIE,PIĘKNA 62B/,0,,2018-03-27 16:57:27
2018-03-27 11:43:53,INT-13310/18,Parkowanie na chodnikach brak przejścia oraz niszczenie roślinności przez parkujące auta.,NIEPRAWIDŁOWE PARKOWANIE,MIECHOWITY /,50,,2018-03-27 12:47:39
2018-03-27 11:43:53,INT-13310/18,Parkowanie na chodnikach brak przejścia oraz niszczenie roślinności przez parkujące auta.,NIEPRAWIDŁOWE PARKOWANIE,MIECHOWITY /,0,,2018-03-27 12:47:39
2018-03-27 11:43:53,INT-13310/18,Parkowanie na chodnikach brak przejścia oraz niszczenie roślinności przez parkujące auta.,NIEPRAWIDŁOWE PARKOWANIE,MIECHOWITY /,100,,2018-03-27 12:47:39
2018-03-27 11:45:00,INT-13291/18,POJAZDY ZAPARKOWANE NA CHODNIKU I WJEŹDZIE DO PRZEJŚCIA PODZIEMNEGO UTRUDNIAJĄ RUCH PIESZYCH I DOSTAWĘ TOWARÓW DO LOKALI W PRZEJŚCIU,NIEPRAWIDŁOWE PARKOWANIE,PLAC JANA PAWŁA II /,WEZWANIE,0,2018-03-27 11:52:31
2018-03-27 12:00:00,INT-13330/18,kontrola nieprawidłowego parkowania ,NIEPRAWIDŁOWE PARKOWANIE,KAZIMIERZA WIELKIEGO 17/,MANDAT,100,2018-03-27 13:21:20
2018-03-27 12:10:31,INT-13315/18,Pojazdy spalinowe na kopertach dla pojazdów elektrycznych.,NIEPRAWIDŁOWE PARKOWANIE,NORWIDA /,OSTRZEŻENIE,0,2018-03-27 14:31:26
2018-03-27 12:25:55,INT-13319/18,Pojazdy nieuprawnione na postoju TAXI.,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,100,,2018-03-27 15:09:21
2018-03-27 12:55:00,INT-13472/18,niszczenie roślinności poj,NISZCZENIE ZIELENI,PADEREWSKIEGO /,OSTRZEŻENIE,0,2018-03-28 10:31:16
2018-03-27 13:17:46,INT-13327/18,parkowanie pojazdu za B36 przy hotelu Diament,NIEPRAWIDŁOWE PARKOWANIE,DUŃSKA /,MANDAT,100,2018-03-27 19:43:20
2018-03-27 13:28:28,INT-13331/18,Parkowanie za zn. B-36;T-24.,NIEPRAWIDŁOWE PARKOWANIE,JOANNITÓW 18-22/,100,,2018-03-27 15:57:08
2018-03-27 13:50:00,INT-13438/18,handel,HANDEL,OŁAWSKA /,MANDAT,200,2018-03-28 08:37:55
2018-03-27 14:14:00,INT-13337/18,OD UL.NANKIERA DO UL. NOŻOWNICZEJ PARKOWANIE ZA B36 + T24 + UTRUDNIANIE PRZEJAZDU NA ODCINKU DWUKIERUNKOWYM,NIEPRAWIDŁOWE PARKOWANIE,ŁACIARSKA /,LAWETA,100,2018-03-27 19:42:00
2018-03-27 14:50:35,INT-13343/18,parkowanie pojazdów za B36,NIEPRAWIDŁOWE PARKOWANIE,ŚRUTOWA /,100,,2018-03-27 17:17:25
2018-03-27 15:09:31,INT-13347/18,ZABLOKOWANY GARAŻ PRZEZ FORD DW6F474 ( ZGŁASZAJĄCY NA MIEJSCU ),Zablokowany wyjazd,PODRÓŻNICZA 15/,0,,2018-03-27 15:48:26
2018-03-27 15:55:00,INT-13451/18,handel,HANDEL,SKARBOWCÓW 6/8/,MANDAT,50,2018-03-28 09:07:44
2018-03-27 16:20:00,INT-13443/18,handel,HANDEL,OŁAWSKA /,MANDAT,100,2018-03-28 08:46:22
2018-03-27 16:36:52,INT-13365/18,"POJAZDY ZAPARKOWANE CZEŚCIOWO NA TRAWNIKU, NISZCZENIE ZIELENI",NISZCZENIE ZIELENI,KOŚCIUSZKI TADEUSZA 54-56/,0,,2018-03-27 17:52:09
2018-03-27 18:10:00,INT-13442/18,handel,HANDEL,OŁAWSKA /,MANDAT,200,2018-03-28 08:42:19
2018-03-27 18:36:37,INT-13380/18,POJAZD ZA D-40 W MIEJSCU INNYM NIŻ WYZNACZONE,NIEPRAWIDŁOWE PARKOWANIE,DRZEWNA 15/,OSTRZEŻENIE,0,2018-03-27 18:48:17
2018-03-27 18:47:19,INT-13385/18,Skwer ograniczony ul.Zachodnią/Rybacką/ drogą wewnętrzną jest niszczony przez pojazdy które poruszają się po alejkach i parkują na trawnikach.,NISZCZENIE ZIELENI,RYBACKA 2-4/,0,,2018-03-28 06:20:38
2018-03-27 19:23:07,INT-13391/18,2 POJAZDY ZA D40,NIEPRAWIDŁOWE PARKOWANIE,JARACZA 57A/,0,,2018-03-27 23:14:26
2018-03-27 19:30:00,INT-13445/18,znak B36,NIEPRAWIDŁOWE PARKOWANIE,ŁACIARSKA /,MANDAT,100,2018-03-28 08:49:41
2018-03-27 20:12:19,INT-13397/18,koperty Vozilli zajęte są przez pojazdy bez uprawnień.,NIEPRAWIDŁOWE PARKOWANIE,PLAC SOLNY /,100,,2018-03-27 23:18:44
2018-03-27 20:13:07,INT-13398/18,koperty Vozilli zajęte są przez pojazdy bez uprawnień.,NIEPRAWIDŁOWE PARKOWANIE,SZAJNOCHY /,100,,2018-03-27 23:17:59
2018-03-27 21:48:19,INT-13409/18,Samochód dostawczy biały DW373MY zaparkowany przy Żabce w taki sposób iż ogranicza widoczność kierowcą wyjeżdżającym z uliczki ośiedlowej na ulicę Świstackiego - zgłaszjąca o mały włos miałaby kolizję.,NIEPRAWIDŁOWE PARKOWANIE,ŚWISTACKIEGO /,0,,2018-03-27 23:53:15
2018-03-27 22:12:31,INT-13410/18,Zaparkowana Honda Civic na kopercie dla inwalidy.,NIEPRAWIDŁOWE PARKOWANIE,LUBUSKA 62/,500,,2018-03-28 00:02:59
2018-03-28 01:00:00,INT-13821/18,Parkowanie bez uprawnień na kopertach MWSE,BLOKADA,OFIAR OŚWIĘCIMSKICH /,100,,2018-03-30 08:33:03
2018-03-28 05:46:01,INT-13415/18,"Pojazd marki Skoda Rapid zaparkowana za B-36, utrudnia przejazd. Faktycznie parkował ww. pojazd za B-36+T-24",NIEPRAWIDŁOWE PARKOWANIE,STROŃSKA 22/,100,,2018-03-28 10:46:05
2018-03-28 07:20:43,INT-13420/18,Robotnicy z budowy mają zamiar demontować rusztowanie - zaparkowane pojazdy na zakazie utrudniaja pracę - oznakowane zamontowane od 10.03.2018r.,NIEPRAWIDŁOWE PARKOWANIE,TRAUGUTTA 75/,0,,2018-03-28 12:44:09
2018-03-28 08:24:48,INT-13433/18,Zablokowany wyjazd przez pojazd Skoda Fabia,Zablokowany wyjazd,SIKORSKIEGO 9/,0,,2018-03-28 09:35:37
2018-03-28 08:40:54,INT-13439/18,Opel Vectra na całej szerokości chodnika.,NIEPRAWIDŁOWE PARKOWANIE,KOTLARSKA 24-26/,100,,2018-03-28 10:16:25
2018-03-28 09:30:00,INT-13631/18,28.03.18 godz.9.30 kontrola nielegalnego handlu.,HANDEL,PLAC LEGIONÓW /,MANDAT,50,2018-03-29 06:10:37
2018-03-28 09:30:00,INT-13631/18,28.03.18 godz.9.30 kontrola nielegalnego handlu.,HANDEL,PLAC LEGIONÓW /,MANDAT,100,2018-03-29 06:10:37
2018-03-28 09:31:36,INT-13457/18,Plac Jana Pawła II od strony dawnego szpitala pojazdy zaparkowane na wjeździe pod przejście podziemne utrudniają ruch dostawcom towaru,NIEPRAWIDŁOWE PARKOWANIE,PLAC JANA PAWŁA II /,0,,2018-03-28 12:04:17
2018-03-28 09:39:35,INT-13458/18,Zastawiony wyjazd z garażu podziemnego przez pojazd Iveco ,Zablokowany wyjazd,LEGNICKA 17/,100,,2018-03-28 10:39:50
2018-03-28 09:39:35,INT-13458/18,Zastawiony wyjazd z garażu podziemnego przez pojazd Iveco ,Zablokowany wyjazd,LEGNICKA 17/,0,,2018-03-28 10:39:50
2018-03-28 09:50:00,INT-14090/18,handel kwiatami na terenie gminy bez zezwolenia ,HANDEL,PERECA ICCHAKA LEJBA /,MANDAT,50,2018-04-03 06:36:49
2018-03-28 09:56:57,INT-13463/18,pojazdy parkują za b-36,NIEPRAWIDŁOWE PARKOWANIE,PLAC STRZELECKI 2-4/,0,,2018-03-28 12:02:38
2018-03-28 10:00:00,INT-13568/18,Palenie tytoniu na przystanku,PALENIE TYTONIU W MIEJSCACH  ZABRONIONYCH,GUBIŃSKA /,MANDAT,50,2018-03-28 15:49:00
2018-03-28 10:15:00,INT-13494/18,"POJAZD ZAPARKOWANY ZA B-36, T-24 ",NIEPRAWIDŁOWE PARKOWANIE,KOTLARSKA 56/,MANDAT,100,2018-03-28 11:47:32
2018-03-28 10:15:00,INT-13494/18,"POJAZD ZAPARKOWANY ZA B-36, T-24 ",NIEPRAWIDŁOWE PARKOWANIE,KOTLARSKA 56/,MANDAT,0,2018-03-28 11:47:32
2018-03-28 10:20:00,INT-14167/18,NIEPRAWIDŁOWY POSTÓJ POJAZDÓW NIE PRZY KRAWĘDZI JEZDNI,NIEPRAWIDŁOWE PARKOWANIE,GUBIŃSKA 1/,OSTRZEŻENIE,0,2018-04-03 12:49:02
2018-03-28 11:00:00,INT-13497/18,postój pojazdu za B-39 płyta Rynku bez zgody SMW,NIEPRAWIDŁOWE PARKOWANIE,RYNEK 25/,MANDAT,100,2018-03-28 11:51:42
2018-03-28 11:50:00,INT-13583/18,KONTROLA PRZESTRZEGANIA PRZEPISÓW UCHWAŁY O PARKU KULTUROWYM - REKLAMY,PLAKATY (REKLAMY),RUSKA /,MANDAT,100,2018-03-28 17:09:30
2018-03-28 12:53:55,INT-13521/18,Bus na całej szerokości chodnika.,NIEPRAWIDŁOWE PARKOWANIE,MIERNICZA /,MANDAT,100,2018-03-28 17:51:08
2018-03-28 13:15:00,INT-13931/18,Roznoszenie ulotek na terenie Parku kulturowego Stare miasto,PLAKATY (REKLAMY),RYNEK /,MANDAT,100,2018-03-30 19:54:12
2018-03-28 13:47:04,INT-13534/18,Pojazdy zaparkowane za znakiem B-36 + brak 1.5 m dla pieszych na chodniku.,NIEPRAWIDŁOWE PARKOWANIE,HALLERA 192/,0,,2018-03-28 18:16:29
2018-03-28 13:47:04,INT-13534/18,Pojazdy zaparkowane za znakiem B-36 + brak 1.5 m dla pieszych na chodniku.,NIEPRAWIDŁOWE PARKOWANIE,HALLERA 192/,100,,2018-03-28 18:16:29
2018-03-28 15:00:00,INT-13586/18,pryz galeri Wroclaivia postój za b-36 T-24,NIEWSKAZANIE KIEURJĄCEGO,SUCHA /,MANDAT,100,2018-03-28 17:22:40
2018-03-28 15:40:16,INT-13566/18,okrzei a dembowskiego na środku drogi stoi pojazd fiat seicento jest bez koła i otwarty. wg zgłaszającej pojazd wygląda jakby był po wypadku. stwarza zagrożenie dla innych pojazdów,BEZPIECZEŃSTWO W KOMUNIKACJI,OKRZEI /,0,,2018-03-28 21:51:30
2018-03-28 19:15:00,INT-13751/18,Kontrola parkowania za B36 i T-24,NIEPRAWIDŁOWE PARKOWANIE,DUŃSKA 9/,MANDAT,0,2018-03-29 15:42:42
2018-03-28 19:35:10,INT-13607/18,Spalanie odpadów w piecu.ZO.4010.1235.2018.ML,PIEC,KIEŁCZOWSKA 10/2/,MANDAT,300,2018-03-29 14:45:50
2018-03-28 19:52:41,INT-13610/18,spalanie odpadów w nawiązaniu do INT-10256/18PROTOKÓŁ Z KONTROLI ZO.4010.1228.2018.JR,PIEC,KARWIŃSKA 11/,MANDAT,500,2018-03-29 08:19:34
2018-03-28 19:58:13,INT-13611/18,Zgłoszenie przechodnia w sprawie zadymienia z terenu w/w posesji,OGNISKO,BLIZANOWICKA 8/,POUCZENIE,0,2018-03-28 19:58:13
2018-03-28 21:25:30,INT-13622/18,pojazdy bez uprawnień na postoju TAXI,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,0,,2018-03-29 00:22:58
2018-03-28 22:11:36,INT-13624/18,parkowanie za b36 +t24,NIEPRAWIDŁOWE PARKOWANIE,ŁAZIENNA /,LAWETA,100,2018-03-29 01:06:39
2018-03-28 22:11:36,INT-13624/18,parkowanie za b36 +t24,NIEPRAWIDŁOWE PARKOWANIE,ŁAZIENNA /,LAWETA,300,2018-03-29 01:06:39
2018-03-29 01:15:00,INT-13628/18,parkowanie za b-36,NIEPRAWIDŁOWE PARKOWANIE,KURZY TARG /,MANDAT,100,2018-03-29 01:42:53
2018-03-29 06:04:15,INT-13630/18,pismo .......kontrola deratyzacji,PORZĄDKOWA,SOKOLNICZA 2/,MANDAT,100,2018-03-29 08:21:04
2018-03-29 06:10:20,INT-13637/18,kontrola deratyzacji,PORZĄDKOWA,SOKOLNICZA 16/,MANDAT,300,2018-03-29 08:22:36
2018-03-29 06:12:51,INT-13635/18,28.03.18 KONTROLA SKLEPU Żabka pod kątem deratyzacji i zanieczyszczonego chodnika,PORZĄDKOWA,PIŁSUDSKIEGO JÓZEFA 84/,MANDAT,100,2018-03-29 06:17:56
2018-03-29 07:24:39,INT-13643/18,nielegalny handel,HANDEL,OŁAWSKA /,MANDAT,100,2018-03-29 07:40:37
2018-03-29 07:24:39,INT-13643/18,nielegalny handel,HANDEL,OŁAWSKA /,MANDAT,200,2018-03-29 07:40:37
2018-03-29 07:30:00,INT-13743/18,Parkowanie za B35,NIEPRAWIDŁOWE PARKOWANIE,OLSZEWSKIEGO /,MANDAT,100,2018-03-29 15:03:38
2018-03-29 07:41:53,INT-13647/18,nieprawidłowe parkowanie,NIEPRAWIDŁOWE PARKOWANIE,GRANICZNA 2BB/,POUCZENIE,0,2018-03-29 07:47:15
2018-03-29 07:48:09,INT-13648/18,"leżąca osoba,zanieczyszczająca klatkę schodową 11p",LEŻĄCA OSOBA,ALEJA PRACY 27 B/,0,,2018-03-29 08:58:54
2018-03-29 07:48:19,INT-13650/18,a Gubińska hadel,HANDEL,STRZEGOMSKA /,POUCZENIE,0,2018-03-29 07:51:57
2018-03-29 07:55:07,INT-13652/18,"parkowanie na chodniku brak przejścia srebrny VV Passat, ",NIEPRAWIDŁOWE PARKOWANIE,DAWIDA 1/,100,,2018-03-29 09:53:06
2018-03-29 08:03:12,INT-13656/18,parkowanie na chodniku brak wymaganego przejścia,NIEPRAWIDŁOWE PARKOWANIE,MULICKA 4 / 7/,0,,2018-03-29 12:56:01
2018-03-29 09:06:38,INT-13664/18,"an odcinku gdzie ob. ogr. do 3,5t zaparkowany TIR ",NIEPRAWIDŁOWE PARKOWANIE,JEŻOWSKA /,0,,2018-03-29 11:30:05
2018-03-29 09:10:00,INT-13718/18,Kontrola gospodarki odpadami i deratyzaacji,PORZĄDKOWA,SOKOLNICZA 17/7/,MANDAT,500,2018-03-30 08:34:09
2018-03-29 09:15:00,INT-13659/18,"na odcinku od Archimedesu do Góralskiej na wysokości budowy parkowanie poj. za B-36 i brak 1,5m na chodniku oraz w nieprzepisowej odległości od przejść dla pieszych i przystanku MPK",NIEPRAWIDŁOWE PARKOWANIE,ROBOTNICZA /,100,,2018-03-29 09:39:59
2018-03-29 09:30:00,INT-13745/18,Parkowanie na kopercie dla osoby niepełnosprawnej bez uprawnien,NIEPRAWIDŁOWE PARKOWANIE,PARTYZANTÓW /,MANDAT,500,2018-03-29 15:09:59
2018-03-29 09:40:17,INT-13667/18,postój pojazdu nieuprawnionego na miejscu dla osoby niepełnosprawnej,NIEPRAWIDŁOWE PARKOWANIE,JEDNOŚCI NARODOWEJ /,MANDAT,500,2018-03-29 09:46:56
2018-03-29 09:48:49,INT-13669/18,postój za B-36,NIEPRAWIDŁOWE PARKOWANIE,SZEWSKA /,MANDAT,100,2018-03-29 09:53:13
2018-03-29 09:58:01,INT-13672/18,nieprawidłowe parkowanie,NIEPRAWIDŁOWE PARKOWANIE,RYNEK /,MANDAT,100,2018-03-29 10:03:38
2018-03-29 10:00:00,INT-14191/18,stoisko handlowe na terenie gminnym,HANDEL,KOZANOWSKA /,MANDAT,50,2018-04-03 15:25:12
2018-03-29 10:04:45,INT-13673/18,handel w miejscu niewyznaczonym,HANDEL,JEDNOŚCI NARODOWEJ /,MANDAT,100,2018-03-29 10:08:51
2018-03-29 10:10:00,INT-13710/18,wjazd pojazdu za B-1 po gdz. 9.00,BEZPIECZEŃSTWO W KOMUNIKACJI,RYNEK /,POUCZENIE,0,2018-03-29 12:16:33
2018-03-29 10:20:14,INT-13676/18,Jemiołowa/Grochowa - nielegalny handel,HANDEL,JEMIOŁOWA /,50,,2018-03-29 12:13:34
2018-03-29 10:30:00,INT-13711/18,wjazd pojazdu za B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,KURZY TARG /,MANDAT,50,2018-03-29 12:20:28
2018-03-29 10:50:00,INT-13713/18,"parkowanie pojazdu za B-36, T-24",NIEPRAWIDŁOWE PARKOWANIE,PLAC SOLNY /,MANDAT,100,2018-03-29 12:22:50
2018-03-29 10:53:56,INT-13683/18,"parkowanie za b-35, ponowienie 14:55",NIEPRAWIDŁOWE PARKOWANIE,GRABISZYŃSKA 184/,100,,2018-03-29 16:33:38
2018-03-29 10:55:00,INT-13728/18,kontrola parkowania na ul. Kotlarskiej za znakiem b-36,NIEPRAWIDŁOWE PARKOWANIE,KOTLARSKA /,LAWETA,100,2018-03-29 13:22:12
2018-03-29 11:30:43,INT-13693/18,parkowanie pojazdów za B-36 ,NIEPRAWIDŁOWE PARKOWANIE,BISKUPIA /,LAWETA,100,2018-03-29 13:08:04
2018-03-29 12:12:50,INT-13707/18,"parkowanie pojazdów na chodniku, brak 1,5m przejścia dla pieszych",NIEPRAWIDŁOWE PARKOWANIE,CYBULSKIEGO 35-39/,100,,2018-03-29 12:52:30
2018-03-29 12:40:00,INT-13742/18,Niedopełnienie obowiązku przeprowadzenia deratyzacji,PORZĄDKOWA,PARKOWA 25/,MANDAT,50,2018-03-29 14:57:15
2018-03-29 13:15:00,INT-13632/18,Kontrola deratyzacji,PORZĄDKOWA,SOKOLNICZA 17/,MANDAT,200,2018-03-29 11:08:49
2018-03-29 13:30:00,INT-13825/18,handel,HANDEL,OŁAWSKA /,MANDAT,200,2018-03-30 08:55:20
2018-03-29 13:46:20,INT-13735/18,parkowanie pojazdó na p-21 przy wjeździe na osiedle utrudnienie ruchu,NIEPRAWIDŁOWE PARKOWANIE,DWORCOWA 22-24/,100,,2018-03-29 14:45:40
2018-03-29 14:35:00,INT-14449/18,postój na kopercie przeznaczonej dla osoby niepełnosprawnej,NIEPRAWIDŁOWE PARKOWANIE,ŁACIARSKA /,0,,2018-04-05 06:44:11
2018-03-29 15:03:00,INT-16359/18,nieprawidłowy postój pojazdu w odległości mniejszej niż 10 m od skrzyżowania ,NIEPRAWIDŁOWE PARKOWANIE,ZDROWA /,OSTRZEŻENIE,0,2018-04-16 09:57:13
2018-03-29 15:25:28,INT-13748/18,parkowanie w strefie zamieszkania poza miejscami wyznaczonymi,NIEPRAWIDŁOWE PARKOWANIE,TĘCZOWA 91/,100,,2018-03-29 19:00:00
2018-03-29 15:30:00,INT-13761/18,Parkowanie za B-36,BLOKADA,OSTROWSKIEGO /,100,,2018-03-29 16:48:29
2018-03-29 15:32:46,INT-13749/18,a sikorskiego parkujące dwa pojazdy uniemożliwiają całkowicie wyjazd autobusą MPK,NIEPRAWIDŁOWE PARKOWANIE,SOKOLNICZA /,100,,2018-03-29 15:34:28
2018-03-29 16:05:00,INT-13822/18,handel,HANDEL,OŁAWSKA /,MANDAT,100,2018-03-30 08:42:49
2018-03-29 17:20:36,INT-13766/18,zablokowany wjazd do garażu i parkowanie pojazdu za B-36  T24 Ford ,Zablokowany wyjazd,BAJANA 39/,WEZWANIE,0,2018-03-29 18:27:08
2018-03-29 17:45:00,INT-13829/18,handel,HANDEL,OŁAWSKA /,MANDAT,100,2018-03-30 09:09:20
2018-03-29 17:50:00,INT-13833/18,niszczenie roślinności,NISZCZENIE ZIELENI,ALEJA PRACY /,MANDAT,50,2018-03-30 09:12:43
2018-03-29 17:50:00,INT-13815/18,niszczenie roślinności,NISZCZENIE ZIELENI,ALEJA PRACY /,POUCZENIE,0,2018-03-30 07:59:21
2018-03-29 17:53:07,INT-13773/18,PARKOWANIE W STREFIE ZAMIESZKANIA POZA MIEJSCAMI WYZNACZONYMI,NIEPRAWIDŁOWE PARKOWANIE,RODZINNA 23 A-C/,OSTRZEŻENIE,0,2018-03-29 20:49:41
2018-03-29 17:55:47,INT-13774/18,teren po byłej cukrowni droga prowadząca ,PORZĄDKOWA,SUPIŃSKIEGO /,MANDAT,500,2018-03-29 19:30:27
2018-03-29 18:05:00,INT-13826/18,spożywanie alkoholu,SPOŻYWANIE ALKOHOLU,BULWAR XAWEREGO DUNIKOWSKIEGO /,MANDAT,100,2018-03-30 08:57:48
2018-03-29 18:29:56,INT-13784/18,parkowanie poj. w strefie zamieszkania w miejscach do tego nieprzeznaczonych,NIEPRAWIDŁOWE PARKOWANIE,DĄBROWSKIEGO 34-36/,0,,2018-03-30 01:12:32
2018-03-29 18:29:56,INT-13784/18,parkowanie poj. w strefie zamieszkania w miejscach do tego nieprzeznaczonych,NIEPRAWIDŁOWE PARKOWANIE,DĄBROWSKIEGO 34-36/,500,,2018-03-30 01:12:32
2018-03-29 19:20:00,INT-13818/18,handel,HANDEL,OŁAWSKA /,MANDAT,100,2018-03-30 08:10:48
2018-03-29 19:45:00,INT-13879/18,POSTÓJ W D40,NIEPRAWIDŁOWE PARKOWANIE,KUŹNICZA /,OSTRZEŻENIE,0,2018-03-30 12:55:59
2018-03-29 19:50:00,INT-13817/18,nieprawidłowe parkowanie,NIEPRAWIDŁOWE PARKOWANIE,ALEJA PRACY /,POUCZENIE,0,2018-03-30 08:05:41
2018-03-29 20:07:24,INT-14628/18,Wpłynęlo pismo dot. działalności PHU PLATANZO.4042.230.2018.JR,PORZĄDKOWA,FIGOWA /,POUCZENIE,0,2018-04-12 09:25:39
2018-03-29 20:10:00,INT-16355/18,postój z strefie zamieszaknia poza miejscem wyzanczonym ,NIEPRAWIDŁOWE PARKOWANIE,POSTĘPOWA 61/,OSTRZEŻENIE,0,2018-04-16 09:45:46
2018-03-29 20:20:00,INT-13875/18,NIEPRAWIDŁOWE PARKOWANIE,NIEPRAWIDŁOWE PARKOWANIE,PARTYNICKA /,OSTRZEŻENIE,0,2018-03-30 12:50:30
2018-03-30 06:45:30,INT-13809/18,Parkowanie za D-40 oraz jeden pojazd na trawniku niszczy roślinność. Jeśli brama wjazdowa będzie zamknieta mozna wejść przez furtke i przyciskiem od środka otworzyć bramę.,NIEPRAWIDŁOWE PARKOWANIE,PRĄDZYŃSKIEGO 47-63/,0,,2018-03-30 11:30:48
2018-03-30 07:55:00,INT-14194/18,pojazd zaparkowany na skrzyzowaniu,NIEPRAWIDŁOWE PARKOWANIE,DOBRA /,MANDAT,300,2018-04-03 15:36:54
2018-03-30 08:25:00,INT-13850/18,osoba handlująca kwiatami na chodniku w Parku Kulturowym,HANDEL,OŁAWSKA /,MANDAT,100,2018-03-30 10:38:47
2018-03-30 08:35:00,INT-13849/18,kontrola nielegalnego handlu,HANDEL,ZACHODNIA /,MANDAT,50,2018-03-30 10:38:35
