Data Godzina,Numer,Opis,Typ,Miejsce,Status,Kwota Mandatu,Data Zakończenia
2016-08-10 16:01:00,INT-30903/16,Spożywanie alkoholu w miejscu zabronionym.,SPOŻYWANIE ALKOHOLU,GAJOWICKA /,MANDAT,100,2016-08-20 07:27:17
2016-08-10 16:10:00,INT-30888/16,PARKOWANIE ZA B36,NIEPRAWIDŁOWE PARKOWANIE,ZAPOROSKA /,MANDAT,100,2016-08-10 18:00:57
2016-08-10 16:10:00,INT-30888/16,PARKOWANIE ZA B36,NIEPRAWIDŁOWE PARKOWANIE,ZAPOROSKA /,MANDAT,0,2016-08-10 18:00:57
2016-08-10 16:30:00,INT-30910/16,parkowanie za D40 w miejscu innym niz wyznaczone ,NIEPRAWIDŁOWE PARKOWANIE,STYKI I KOSSAKA /,,0,2016-08-10 20:14:08
2016-08-10 17:00:00,INT-30915/16,kontrola ruchu pojazdów za b-1,BEZPIECZEŃSTWO W KOMUNIKACJI,SZEWSKA /,MANDAT,100,2016-08-10 20:55:25
2016-08-10 17:00:00,INT-30915/16,kontrola ruchu pojazdów za b-1,BEZPIECZEŃSTWO W KOMUNIKACJI,SZEWSKA /,MANDAT,50,2016-08-10 20:55:25
2016-08-10 17:00:00,INT-30915/16,kontrola ruchu pojazdów za b-1,BEZPIECZEŃSTWO W KOMUNIKACJI,SZEWSKA /,MANDAT,0,2016-08-10 20:55:25
2016-08-10 17:30:00,INT-30912/16,Palenie tytoniu na przystanku MPK nr 12143.,PALENIE TYTONIU W MIEJSCACH  ZABRONIONYCH,ŻERNICKA MPK/12143,MANDAT,50,2016-08-10 20:18:51
2016-08-10 17:37:08,INT-30885/16,"2A, 2B, 2C w podwórzu nieprawidłowo parkują samchody w miejscach utrudniających ruch np. na rondach.",NIEPRAWIDŁOWE PARKOWANIE,PRZYJAŹNI 2A/,,0,2016-08-11 00:18:01
2016-08-10 18:10:00,INT-30916/16,zanieczyszczanie elewacji budynku uryną,ZAKŁÓCANIE ŁADU I PORZĄDKU,OFIAR OŚWIĘCIMSKICH /,MANDAT,50,2016-08-10 21:02:08
2016-08-10 18:33:02,INT-30892/16,od ulicy dwa samochody parkują niszcząc roślinność.,NISZCZENIE ZIELENI,GÓRNICZA 71/,WEZWANIE,50,2016-08-10 19:03:53
2016-08-10 18:33:02,INT-30892/16,od ulicy dwa samochody parkują niszcząc roślinność.,NISZCZENIE ZIELENI,GÓRNICZA 71/,WEZWANIE,0,2016-08-10 19:03:53
2016-08-10 23:45:00,INT-30928/16,Parkowanie za B-35,BLOKADA,MENNICZA /,,100,2016-08-11 06:15:09
2016-08-11 00:00:00,INT-31019/16,niezastosowanie się do B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,MANDAT,50,2016-08-12 07:09:31
2016-08-11 00:00:00,INT-31019/16,niezastosowanie się do B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,MANDAT,100,2016-08-12 07:09:31
2016-08-11 00:00:00,INT-31019/16,niezastosowanie się do B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,MANDAT,0,2016-08-12 07:09:31
2016-08-11 07:57:57,INT-30932/16,U zbiegu z ul.Sokolniczą pojazdy zaparkowane na skrzyżowaniu oraz na B-36.,NIEPRAWIDŁOWE PARKOWANIE,SIKORSKIEGO /,,100,2016-08-11 17:26:38
2016-08-11 07:57:57,INT-30932/16,U zbiegu z ul.Sokolniczą pojazdy zaparkowane na skrzyżowaniu oraz na B-36.,NIEPRAWIDŁOWE PARKOWANIE,SIKORSKIEGO /,,0,2016-08-11 17:26:38
2016-08-11 08:36:14,INT-30934/16,zablokowany wjazd PRZEZ MERCEDESA,NIEPRAWIDŁOWE PARKOWANIE,ŚW.ANTONIEGO 2/4/,,100,2016-08-11 11:44:41
2016-08-11 08:36:14,INT-30934/16,zablokowany wjazd PRZEZ MERCEDESA,NIEPRAWIDŁOWE PARKOWANIE,ŚW.ANTONIEGO 2/4/,,0,2016-08-11 11:44:41
2016-08-11 08:46:45,INT-30940/16,NIEZASTOSOWANIE SIĘ DO B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,MANDAT,50,2016-08-11 08:47:40
2016-08-11 08:46:45,INT-30940/16,NIEZASTOSOWANIE SIĘ DO B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,MANDAT,100,2016-08-11 08:47:40
2016-08-11 08:48:36,INT-30937/16,NA KOPERTACH BIURA RZECZNIKA PRAW OBYWATELSKICH STOJĄ NIEUPRAWNIONE POJAZDY,NIEPRAWIDŁOWE PARKOWANIE,WIERZBOWA 5/,,50,2016-08-11 09:48:40
2016-08-11 09:40:00,INT-30946/16,parkowanie za B-36 oraz na ścieżce rowerowej.,NIEPRAWIDŁOWE PARKOWANIE,RUSKA /,MANDAT,100,2016-08-11 10:00:07
2016-08-11 09:45:00,INT-30949/16,parkowanie za B-36,BLOKADA,GWIAŹDZISTA /,,100,2016-08-11 10:27:31
2016-08-11 09:55:00,INT-30950/16,parkowanie za B-36,BLOKADA,ZAPOROSKA /,,100,2016-08-11 10:29:24
2016-08-11 09:55:00,INT-30950/16,parkowanie za B-36,BLOKADA,ZAPOROSKA /,,0,2016-08-11 10:29:24
2016-08-11 10:00:00,INT-30952/16,parkowanie za B-36,BLOKADA,BIAŁOSKÓRNICZA /,,100,2016-08-11 10:34:06
2016-08-11 10:35:00,INT-30959/16,parkowanie za b-36,BLOKADA,WIELKA /,,100,2016-08-11 11:16:43
2016-08-11 10:50:00,INT-31039/16,niestosowanie sie do b-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,MANDAT,40,2016-08-12 09:39:57
2016-08-11 10:50:00,INT-31039/16,niestosowanie sie do b-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,MANDAT,100,2016-08-12 09:39:57
2016-08-11 10:52:53,INT-30956/16,Pojazdy zaparkowane na miejscach dla autobusów turystycznych i na B-36/T-24,NIEPRAWIDŁOWE PARKOWANIE,WYSTAWOWA /,LAWETA,100,2016-08-11 13:09:01
2016-08-11 13:06:10,INT-30963/16,Kontrola podłączenia nieruchomości do kanalizacji miejskiejWspółpraca WŚIR,PORZĄDKOWA,JAGIELLOŃSKA 17/,MANDAT,100,2016-08-11 13:17:45
2016-08-11 14:20:00,INT-30981/16,Parkowanie pojazdów za znakiem B-36.,NIEPRAWIDŁOWE PARKOWANIE,PRETFICZA /,,100,2016-08-11 15:15:50
2016-08-11 14:35:21,INT-30976/16,"DWORCOWA A KNIAZIEWICZA, PRACOWNICY FIRMY USTAWIAJĄ PALETY PO OBU STRONACH DROGI I WYTYCZAJĄ JĄ TAŚMĄ, CZY MJĄ NA TO POZWOLENIE",PORZĄDKOWA,DWORCOWA /,,100,2016-08-11 17:00:09
2016-08-11 14:49:16,INT-30977/16,"Zablokowany wyjazd z garażu , zgłaszający czeka w mieszkaniu.",NIEPRAWIDŁOWE PARKOWANIE,WOJROWICKA 45/4,,0,2016-08-11 16:07:32
2016-08-11 14:50:00,INT-30982/16,"Parkowanie pojazdów na postoju taxi bez uprawnień oraz brak 1,5m przejścia dla pieszych na chodniku",NIEPRAWIDŁOWE PARKOWANIE,KOMANDORSKA /,,100,2016-08-11 15:19:19
2016-08-11 15:45:00,INT-31274/16,niestosowanie się d oznaku B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,MANDAT,150,2016-08-16 06:53:01
2016-08-11 15:45:00,INT-31274/16,niestosowanie się d oznaku B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,MANDAT,50,2016-08-16 06:53:01
2016-08-11 15:45:00,INT-31274/16,niestosowanie się d oznaku B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,MANDAT,0,2016-08-16 06:53:01
2016-08-11 16:36:45,INT-30989/16,PARKOWANIE PO OBU STRONACH ULICY ZA ZNAKIEM ZAKAZU,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA 1/,,100,2016-08-11 18:54:06
2016-08-11 16:36:45,INT-30989/16,PARKOWANIE PO OBU STRONACH ULICY ZA ZNAKIEM ZAKAZU,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA 1/,,0,2016-08-11 18:54:06
2016-08-11 18:20:00,INT-30998/16,spożywanie alkocholu w miejscu publicznym MKK 100,SPOŻYWANIE ALKOHOLU,SEMAFOROWA /,MANDAT,100,2016-08-11 18:53:39
2016-08-11 19:30:00,INT-31282/16,niestosowanie się do znaku B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,SZEWSKA /,POUCZENIE,0,2016-08-16 07:23:59
2016-08-11 20:30:00,INT-31272/16,handel na terenie gminy bez zezwolenia,HANDEL,KRZYCKA /,MANDAT,50,2016-08-16 06:47:06
2016-08-11 21:05:00,INT-31014/16,Parkowanie za B-36,BLOKADA,BERNARDYŃSKA /,,0,2016-08-12 06:53:50
2016-08-11 21:45:00,INT-31013/16,Parkowanie za D-40 w miejscu niewyznaczonym,BLOKADA,MENNICZA /,,100,2016-08-12 06:50:53
2016-08-11 21:50:00,INT-31012/16,Parkowanie za B-36,BLOKADA,KAZIMIERZA WIELKIEGO /,,100,2016-08-12 06:47:49
2016-08-11 21:50:00,INT-31012/16,Parkowanie za B-36,BLOKADA,KAZIMIERZA WIELKIEGO /,,0,2016-08-12 06:47:49
2016-08-12 07:21:39,INT-31016/16,na kopertach ZZK parkują bez uprawnień Mazda i Audi ,NIEPRAWIDŁOWE PARKOWANIE,ŚW. ELŻBIETY /,,0,2016-08-12 07:53:03
2016-08-12 07:42:15,INT-31024/16,a Grochowa nielegalne stoiska handlowe zajmują chodnik i ulicę.,HANDEL,JEMIOŁOWA /,,50,2016-08-12 17:39:19
2016-08-12 07:42:15,INT-31024/16,a Grochowa nielegalne stoiska handlowe zajmują chodnik i ulicę.,HANDEL,JEMIOŁOWA /,,100,2016-08-12 17:39:19
2016-08-12 08:50:34,INT-31287/16,KONTROLA POJAZDÓW ZA B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,,200,2016-08-16 08:50:43
2016-08-12 08:50:34,INT-31287/16,KONTROLA POJAZDÓW ZA B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,,100,2016-08-16 08:50:43
2016-08-12 08:50:34,INT-31287/16,KONTROLA POJAZDÓW ZA B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,,50,2016-08-16 08:50:43
2016-08-12 09:00:00,INT-31344/16,niestosowanie sie do s-5,WYKROCZENIA PIESZYCH,CHROBREGO /,MANDAT,100,2016-08-16 17:51:55
2016-08-12 09:44:02,INT-31037/16,"WEJŚCIE PRZED KŁADKĄ ZA MUREM GAZOWNI WYPALANIE ŚMIECI ZADYMIENIE TERENU, SMRÓD. ZGŁASZAJACA TYWIERDZI, ZE MA TO MIEJSCE CODZIENNIE W GODZ. 09.00-11.00 ","WYPALANIE, OGNISKO",TĘCZOWA /,MANDAT,300,2016-08-16 07:22:13
2016-08-12 09:55:55,INT-31038/16,Jadąc od Zaporoskiej zaparkowane pojazdy utrudniają ruch i przejazd autobusów MPK.,NIEPRAWIDŁOWE PARKOWANIE,ZIELIŃSKIEGO /,,0,2016-08-12 14:33:53
2016-08-12 10:05:00,INT-31057/16,Parkowanie za B-36,BLOKADA,ŚWIĘTEGO ANTONIEGO /,,100,2016-08-12 12:09:27
2016-08-12 10:05:00,INT-31057/16,Parkowanie za B-36,BLOKADA,ŚWIĘTEGO ANTONIEGO /,,0,2016-08-12 12:09:27
2016-08-12 11:20:00,INT-31055/16,Parkowanie za B-36,BLOKADA,BIAŁOSKÓRNICZA /,,100,2016-08-12 12:06:49
2016-08-12 11:40:00,INT-31058/16,Parkowanie za D-40 w miejscu niewyznaczonym,BLOKADA,MENNICZA /,,100,2016-08-12 12:10:53
2016-08-12 12:45:00,INT-31069/16,OŁAWSKA PRZ PRZEJŚCIU PODZIEMNYM 2 STOISKA HANDLOWE NA CHODNIKU- z czapkami- z owocami,HANDEL,OŁAWSKA /,MANDAT,100,2016-08-12 13:28:26
2016-08-12 15:05:00,INT-31081/16,Parkowanie na postoju taxi bez uprawnień,NIEPRAWIDŁOWE PARKOWANIE,KOMANDORSKA /,,100,2016-08-12 16:28:25
2016-08-12 17:16:51,INT-31085/16,Kościuszki a Gwarna 3 pojazdy na skrzyżowaniu.,NIEPRAWIDŁOWE PARKOWANIE,KOŚCIUSZKI /,,300,2016-08-12 19:02:08
2016-08-12 17:16:51,INT-31085/16,Kościuszki a Gwarna 3 pojazdy na skrzyżowaniu.,NIEPRAWIDŁOWE PARKOWANIE,KOŚCIUSZKI /,,0,2016-08-12 19:02:08
2016-08-12 17:35:00,INT-31271/16,spożywanie alkoholu w miejscu zabronionym,SPOŻYWANIE ALKOHOLU,PARK ZACHODNI /,MANDAT,100,2016-08-16 06:30:51
2016-08-12 21:40:00,INT-31277/16,Parkowanie za B36,BEZPIECZEŃSTWO W KOMUNIKACJI,WŁODKOWICA /,,50,2016-08-16 07:08:08
2016-08-12 21:40:00,INT-31277/16,Parkowanie za B36,BEZPIECZEŃSTWO W KOMUNIKACJI,WŁODKOWICA /,,100,2016-08-16 07:08:08
2016-08-12 21:40:00,INT-31277/16,Parkowanie za B36,BEZPIECZEŃSTWO W KOMUNIKACJI,WŁODKOWICA /,,0,2016-08-16 07:08:08
2016-08-13 00:20:18,INT-31101/16,Wystawione parasole i stoliki przed lokalem Warka,PORZĄDKOWA,ŚWIDNICKA 4A/,,200,2016-08-13 00:21:47
2016-08-13 10:00:00,INT-31336/16,spożywanie alkoholu w miejscu objętym zakazem,SPOŻYWANIE ALKOHOLU,PARK ZACHODNI /,MANDAT,100,2016-08-16 15:13:48
2016-08-13 10:48:59,INT-31111/16,pojazd na kopercie dla osób niepełnosprawnych bez upawnień.,NIEPRAWIDŁOWE PARKOWANIE,KIEŁBAŚNICZA /,,500,2016-08-13 11:43:29
2016-08-13 10:56:22,INT-31113/16,PRZY BIEDRONCE HANDEL BEZ ZEZWOLENIA,HANDEL,KOLISTA /,,200,2016-08-13 13:50:51
2016-08-13 11:00:00,INT-31367/16,Handel na terenie Gminy Wrocław bez wymaganego zezwolenia.,HANDEL,STRZEGOMSKA /,MANDAT,100,2016-08-17 08:19:37
2016-08-13 14:18:36,INT-31126/16,PARKOWANIE ZA B-36,NIEPRAWIDŁOWE PARKOWANIE,BARTLA 2-8/,,100,2016-08-13 19:28:56
2016-08-13 14:18:36,INT-31126/16,PARKOWANIE ZA B-36,NIEPRAWIDŁOWE PARKOWANIE,BARTLA 2-8/,,0,2016-08-13 19:28:56
2016-08-13 14:49:45,INT-31128/16,A KOMOROWSKA PARKOWANIE NA CHODNIKU-BLOKADA ORAZ NISZCZENIE ZIELENI,NIEPRAWIDŁOWE PARKOWANIE,STRZEGOMSKA /,,100,2016-08-13 16:16:26
2016-08-13 16:01:04,INT-31136/16,"przy hotelu ""Sofitel"" 2 pojazdy marki Lexus i Skoda Oktawia zaparkowane na skrzyżowaniu-utrudnienie ruchu, autokar nie ma możliwości skrętu.",NIEPRAWIDŁOWE PARKOWANIE,ŚW. MIKOŁAJA /,,100,2016-08-13 16:55:01
2016-08-13 16:01:04,INT-31136/16,"przy hotelu ""Sofitel"" 2 pojazdy marki Lexus i Skoda Oktawia zaparkowane na skrzyżowaniu-utrudnienie ruchu, autokar nie ma możliwości skrętu.",NIEPRAWIDŁOWE PARKOWANIE,ŚW. MIKOŁAJA /,,0,2016-08-13 16:55:01
2016-08-13 20:09:59,INT-31151/16,Od Kosmonautów na odcinku 200 m za D-40 poza miejscami wyznaczonymi parkowanie pojazdów.,NIEPRAWIDŁOWE PARKOWANIE,JEŻOWSKA /,,0,2016-08-13 21:56:01
2016-08-14 01:20:00,INT-31278/16,Parkowanie za B36,BEZPIECZEŃSTWO W KOMUNIKACJI,CIESZYŃSKIEGO /,,100,2016-08-16 07:10:34
2016-08-14 01:20:00,INT-31278/16,Parkowanie za B36,BEZPIECZEŃSTWO W KOMUNIKACJI,CIESZYŃSKIEGO /,,0,2016-08-16 07:10:34
2016-08-14 01:55:00,INT-31279/16,barkowanie za B35,BEZPIECZEŃSTWO W KOMUNIKACJI,NOŻOWNICZA /,,100,2016-08-16 07:12:09
2016-08-14 11:30:00,INT-31280/16,parkowanie za znakiem B1,BEZPIECZEŃSTWO W KOMUNIKACJI,ROBOTNICZA /,,100,2016-08-16 07:14:12
2016-08-14 11:30:00,INT-31280/16,parkowanie za znakiem B1,BEZPIECZEŃSTWO W KOMUNIKACJI,ROBOTNICZA /,,50,2016-08-16 07:14:12
2016-08-14 11:30:00,INT-31280/16,parkowanie za znakiem B1,BEZPIECZEŃSTWO W KOMUNIKACJI,ROBOTNICZA /,,0,2016-08-16 07:14:12
2016-08-14 12:30:34,INT-31171/16,"a Kuźnicza, samopchód parkuje na terenie zielonym niszcząc roślinność.",NIEPRAWIDŁOWE PARKOWANIE,UNIWERSYTECKA /,OSTRZEŻENIE,0,2016-08-14 15:10:46
2016-08-14 17:27:25,INT-31189/16,przy Świdnickiej - pojazd Ford parkuje za B-36,NIEPRAWIDŁOWE PARKOWANIE,OFIAR OŚWIĘCIMSKICH /,LAWETA,100,2016-08-14 18:30:22
2016-08-14 21:19:46,INT-31208/16,parkowanie za b-36,NIEPRAWIDŁOWE PARKOWANIE,BIAŁOSKÓRNICZA /,,100,2016-08-14 22:56:40
2016-08-14 23:23:48,INT-31214/16,nieprawidłowe parkowanie pojazdów za b-36.kod 4  kluczyk 7.,NIEPRAWIDŁOWE PARKOWANIE,MAŚLICKA 173/,,0,2016-08-15 00:33:23
2016-08-15 10:29:43,INT-31227/16,Pojazdy zaparkowane na D-40 w miejscach nie wyznaczonych. Godz.11:40 ponowne zgłoszenie - zgłaszający żąda ponownego podjęcia interwencji ponieważ dojechał jeden pojazd.,NIEPRAWIDŁOWE PARKOWANIE,JEŻOWSKA /,WEZWANIE,0,2016-08-15 14:09:50
2016-08-15 11:34:00,INT-31230/16,Pojazdy nieuprawnione na kopercie dla osoby niepełnosprawnej.,NIEPRAWIDŁOWE PARKOWANIE,NOŻOWNICZA /,MANDAT,500,2016-08-15 12:48:18
2016-08-15 11:53:11,INT-31231/16,NA CAŁEJ DŁUGOŚCI ULICY PARKOWANIE NA ZAKAZIE,NIEPRAWIDŁOWE PARKOWANIE,MALARSKA /,,100,2016-08-15 18:47:31
2016-08-15 11:53:11,INT-31231/16,NA CAŁEJ DŁUGOŚCI ULICY PARKOWANIE NA ZAKAZIE,NIEPRAWIDŁOWE PARKOWANIE,MALARSKA /,,0,2016-08-15 18:47:31
2016-08-15 14:40:00,INT-31281/16,Parkowanie za B36,BEZPIECZEŃSTWO W KOMUNIKACJI,CIESZYŃSKIEGO /,,100,2016-08-16 07:16:11
2016-08-15 14:40:09,INT-31242/16,"PARKOWANIE NA W PARCZKU, PARKOWANIE ZA ZNAKIEM B-36, PARKOWANIE TRAWNIKUGODZ 15:50 PONOWNE ZGŁOSZENIE ",NIEPRAWIDŁOWE PARKOWANIE,WITTIGA /,,100,2016-08-17 09:00:32
2016-08-15 17:10:00,INT-31452/16,NIEPRAWIDLOWE PARKOWANIE,NIEPRAWIDŁOWE PARKOWANIE,WITTIGA /,MANDAT,100,2016-08-17 17:25:56
2016-08-15 17:40:00,INT-31448/16,PARKOWANIE NA TRAWNIKU NISZCZENIE ROŚLINNOŚCI,NISZCZENIE ZIELENI,WITTIGA /,MANDAT,50,2016-08-17 17:14:48
2016-08-15 17:48:54,INT-31256/16,Zablokowany przejazd ulicą na odcinku od ul.Of.Oświęcimskich do ul.Pławskiej pojazdy parkują na B-36 na wys. miejsc dla osób niepełnosprawnych.,NIEPRAWIDŁOWE PARKOWANIE,ŁACIARSKA /,,100,2016-08-15 21:27:59
2016-08-15 20:45:00,INT-31276/16,Brak 1.5m na chodniku dla pieszych,BEZPIECZEŃSTWO W KOMUNIKACJI,GRODZKA /,,0,2016-08-16 07:06:20
2016-08-15 20:50:59,INT-31263/16,na postoju taxi parkują samochody nieuprwawnione.,NIEPRAWIDŁOWE PARKOWANIE,KOMANDORSKA /,,100,2016-08-15 21:28:22
2016-08-15 20:50:59,INT-31263/16,na postoju taxi parkują samochody nieuprwawnione.,NIEPRAWIDŁOWE PARKOWANIE,KOMANDORSKA /,,0,2016-08-15 21:28:22
2016-08-16 06:55:00,INT-31317/16,KONTROLA WJAZDU POJAZDÓW ZA B-1 ,BEZPIECZEŃSTWO W KOMUNIKACJI,MOST MŁYŃSKI /,,100,2016-08-16 12:06:35
2016-08-16 06:55:00,INT-31317/16,KONTROLA WJAZDU POJAZDÓW ZA B-1 ,BEZPIECZEŃSTWO W KOMUNIKACJI,MOST MŁYŃSKI /,,50,2016-08-16 12:06:35
2016-08-16 08:36:31,INT-31298/16,niezastosowanie się do B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,MANDAT,200,2016-08-16 08:36:52
2016-08-16 08:36:31,INT-31298/16,niezastosowanie się do B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,MANDAT,50,2016-08-16 08:36:52
2016-08-16 08:36:31,INT-31298/16,niezastosowanie się do B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,MANDAT,100,2016-08-16 08:36:52
2016-08-16 09:00:00,INT-31293/16,Parkowanie pojazdu na jezdni za znakiem B-36+T-24,NIEPRAWIDŁOWE PARKOWANIE,KOŚCIUSZKI 11/,,100,2016-08-16 10:30:05
2016-08-16 09:25:00,INT-31347/16,NIESTOSOWANIE SIE DO B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,MANDAT,50,2016-08-16 17:57:08
2016-08-16 09:30:00,INT-31307/16,Handel na terenie Gminy Wrocław bez wymaganego zezwolenia.,HANDEL,STRZEGOMSKA /,MANDAT,100,2016-08-16 11:38:16
2016-08-16 09:42:42,INT-31290/16,PARKOWANIE 5 POJAZDÓW NA KOERCIE DLA MELEXSÓW.,NIEPRAWIDŁOWE PARKOWANIE,PL. SOLNY /,,100,2016-08-16 11:50:56
2016-08-16 10:39:40,INT-31294/16,ZABLOKOWANY WJAZD NA TEREN OSIEDLA PRZEZ PARKUJACY POJAZD MARKI RENAULT W OKOLICY KIOSKU RUCHU. ,NIEPRAWIDŁOWE PARKOWANIE,ZAUŁEK ROGOZIŃSKI 9-11/,,100,2016-08-16 11:56:34
2016-08-16 11:26:05,INT-31303/16,"SKRZYŻOWANIE Z UL. GLINIANĄ. VIS A VIS SKLEPU ""KONKRET"" HANDEL WARZYWAMI Z USTAWIONEGO STOISKA POD PARASOLEM. ",HANDEL,CIEPŁA /,,50,2016-08-16 12:21:31
2016-08-16 11:30:00,INT-31311/16,parkowanie pojazdów za znakiem B-36,BLOKADA,WŁODKOWICA /,,100,2016-08-16 12:08:32
2016-08-16 11:30:00,INT-31311/16,parkowanie pojazdów za znakiem B-36,BLOKADA,WŁODKOWICA /,,0,2016-08-16 12:08:32
2016-08-16 11:45:15,INT-31308/16,ZABLOKOWANY WJAZD DO WARSZTATU PRZEZ POJAZD MARLI RENAULT.,NIEPRAWIDŁOWE PARKOWANIE,NIEDŹWIEDZIA 11/,,0,2016-08-16 12:31:40
2016-08-16 12:00:00,INT-31313/16,Parkowanie pojazdów za znakiem B-36,BLOKADA,KAZIMIERZA WIELKIEGO /,,100,2016-08-16 12:16:24
2016-08-16 12:00:00,INT-31313/16,Parkowanie pojazdów za znakiem B-36,BLOKADA,KAZIMIERZA WIELKIEGO /,,0,2016-08-16 12:16:24
2016-08-16 12:15:00,INT-31323/16,Parkowanie za B-36,BLOKADA,CIESZYŃSKIEGO /,,100,2016-08-16 13:27:32
2016-08-16 12:45:00,INT-31320/16,Przy Promenadzie Staromiejskiej ul. Włodkowica mężczyzna spożywa alkohol,SPOŻYWANIE ALKOHOLU,PROMENADA STAROMIEJSKA /,MANDAT,100,2016-08-16 13:05:13
2016-08-16 13:26:40,INT-31325/16,zaśmiecanie chodnika i trawnika,PORZĄDKOWA,DWORCOWA /,MANDAT,50,2016-08-16 13:27:15
2016-08-16 13:43:38,INT-31326/16,ul. Skarbowców 6/8 prowadzenie sorzedaży na terenie gminy poza miejscem wyznaczonym do tego.,HANDEL,SKARBOWCÓW 6/8/,MANDAT,50,2016-08-16 13:47:23
2016-08-16 14:35:23,INT-31334/16,"Proszę o wprowadzenie regularnych kontroli przestrzegania znaku  B-36 Zakaz zatrzymywania po prawej stronie ulicy G. Zapolskiej (przy budynku Teatru, naprzeciwko wejścia do Urzędu Miejskiego). ",NIEPRAWIDŁOWE PARKOWANIE,ZAPOLSKIEJ /,,100,2016-08-16 14:54:58
2016-08-16 16:00:00,INT-31350/16,kontrola parkowania pojazdów za B-36 i B-1,NIEPRAWIDŁOWE PARKOWANIE,SZEWSKA /,MANDAT,50,2016-08-16 20:07:13
2016-08-16 16:00:00,INT-31350/16,kontrola parkowania pojazdów za B-36 i B-1,NIEPRAWIDŁOWE PARKOWANIE,SZEWSKA /,MANDAT,100,2016-08-16 20:07:13
2016-08-16 16:40:00,INT-31918/16,NIEZASTOSOWANIE SIĘ DO B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,SĄD,0,2016-08-23 10:13:36
2016-08-16 17:15:00,INT-31351/16,rozdawał na ulicy ulotki reklamujace perfumerię,PORZĄDKOWA,OŁAWSKA /,MANDAT,300,2016-08-16 20:14:58
2016-08-16 18:10:00,INT-31345/16,Parkowanie za B-36,BLOKADA,MALARSKA /,,100,2016-08-16 18:30:56
2016-08-16 18:54:55,INT-31346/16,Górnicza a Rękodzielnicza przy przystanku MPK na żądanie parkuje Skoda i Toyota w sposób utrudniający ruch.,NIEPRAWIDŁOWE PARKOWANIE,GÓRNICZA /,WEZWANIE,0,2016-08-17 01:14:46
2016-08-17 16:00:00,INT-31482/16,KONTROLA WJAZDU POJAZDÓW ZA B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,,50,2016-08-18 07:18:57
2016-08-17 19:00:00,INT-31477/16,niestosowanie się do znaku B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,MANDAT,50,2016-08-18 07:01:31
2016-08-17 19:00:00,INT-31477/16,niestosowanie się do znaku B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,MANDAT,100,2016-08-18 07:01:31
2016-08-17 23:00:00,INT-31475/16,parkowanie za B36,BEZPIECZEŃSTWO W KOMUNIKACJI,WŁODKOWICA /,,100,2016-08-18 06:24:26
2016-08-17 16:00:00,INT-31482/16,KONTROLA WJAZDU POJAZDÓW ZA B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,,100,2016-08-18 07:18:57
2016-08-17 23:00:00,INT-31475/16,parkowanie za B36,BEZPIECZEŃSTWO W KOMUNIKACJI,WŁODKOWICA /,,0,2016-08-18 06:24:26
2016-08-17 21:00:00,INT-31811/16,Parkowanie za B36,BEZPIECZEŃSTWO W KOMUNIKACJI,WIELKA /,,0,2016-08-22 09:02:09
2016-08-17 17:15:00,INT-31478/16,handel na terenie gminy bez zezwolenia,HANDEL,KRZYCKA /,MANDAT,50,2016-08-18 07:03:37
