Data Godzina,Numer,Opis,Typ,Miejsce,Status,Kwota Mandatu,Data Zakończenia
2018-02-26 15:26:33,INT-08738/18,POSTÓJ W ODLEGŁOSCI MNEIJSZEJ NIZ 10M OD PRZEJŚCIA DLA PIESZYCH,NIEPRAWIDŁOWE PARKOWANIE,AGRESTOWA /,100,,2018-02-28 15:26:52
2018-02-26 16:09:04,INT-08325/18,"Według zgłoszenia, pojazd vozilli nieprawidłowo zaparkowany na trawniku niszczy zieleń ul. Strażnicza1-3 przy fosie przy Moście Uniwersyteckim.",NISZCZENIE ZIELENI,STRAŻNICZA 1-3/,0,,2018-02-26 17:19:55
2018-02-26 16:10:00,INT-08736/18,wjazd za b-1,BEZPIECZEŃSTWO W KOMUNIKACJI,OŁAWSKA /,200,,2018-02-28 15:23:08
2018-02-26 17:26:11,INT-08343/18,"samochody parkują blokując chodnik (brak 1,5 metra).",NIEPRAWIDŁOWE PARKOWANIE,AL. SŁOWACKIEGO /,100,,2018-02-26 17:29:04
2018-02-26 18:50:00,INT-08457/18,ogłoszenie na chodniku,HANDEL,SZCZYTNICKA /,MANDAT,50,2018-02-27 09:44:09
2018-02-26 19:20:00,INT-08385/18,UZYWANIE URZADZEŃ EMITUJACYCH ANIMACJE NA TERENIE PARKU KULTUROWEGO,PLAKATY (REKLAMY),OŁAWSKA /,MANDAT,100,2018-02-26 20:35:16
2018-02-26 19:40:00,INT-08386/18,HANDEL NA TERENIE PARKU KULTUROWEGO,HANDEL,OŁAWSKA /,MANDAT,100,2018-02-26 20:37:42
2018-02-26 20:16:03,INT-08380/18,pojazdy nieuprawnione na post. TAXI,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,100,,2018-02-26 21:44:38
2018-02-26 23:46:05,INT-08404/18,parkownie pojazdów za b-36 od tyłu Wroponu,NIEPRAWIDŁOWE PARKOWANIE,NABYCIŃSKA /,100,,2018-02-27 00:09:41
2018-02-27 09:21:50,INT-08448/18,NA PASACH WYŁĄCZONYCH Z RUCHU ZAPARKOWANE 2 POJAZDY,NIEPRAWIDŁOWE PARKOWANIE,TEATRALNA 10/,0,,2018-02-27 10:25:15
2018-02-27 09:52:20,INT-08458/18,OD STR. ŚREDZKIEJ POJAZD NA CAŁEJ SZER. CHODNIKA,NIEPRAWIDŁOWE PARKOWANIE,ZAJAZDOWA /,MANDAT,100,2018-02-27 14:45:32
2018-02-27 09:53:39,INT-08459/18,pojazdy parkują na chodniku i trawniku (vis a vis ul. gwarnej),NIEPRAWIDŁOWE PARKOWANIE,KOŚCIUSZKI /,0,,2018-02-27 12:30:00
2018-02-27 10:12:09,INT-08462/18,przy skrzyżowaniu z ul. jaracza parkowanie za d40. PONOWNE ZGŁOSZENIE  OSOBA TEIERDZI ZE CZĘŚĆ POJAZDU ZAPARKOWANA JEST ZA D-40 A CZĘŚĆ W ODLEGŁOŚCI MNIEJSZEJ NIŻ 10M OD SKRZYŻOWANIA,NIEPRAWIDŁOWE PARKOWANIE,MŁODNICKIEGO /,0,,2018-02-27 18:38:55
2018-02-27 10:20:00,INT-08643/18,Parkowanie za B36,NIEPRAWIDŁOWE PARKOWANIE,MENNICZA /,100,,2018-02-28 09:07:07
2018-02-27 10:25:00,INT-08636/18,Parkowanie za B36,NIEPRAWIDŁOWE PARKOWANIE,KRAWIECKA /,0,,2018-02-28 08:51:32
2018-02-27 10:25:00,INT-08636/18,Parkowanie za B36,NIEPRAWIDŁOWE PARKOWANIE,KRAWIECKA /,100,,2018-02-28 08:51:32
2018-02-27 10:30:00,INT-08622/18,Parkowanie za B36,NIEPRAWIDŁOWE PARKOWANIE,OFIAR OŚWIĘCIMSKICH /,100,,2018-02-28 06:34:33
2018-02-27 10:32:32,INT-08469/18,"na terenie giełdy samochodowej , w warsztacie motoryzacyjnym spalanie gumy , plastików itp",PIEC,GNIEŹNIEŃSKA /,MANDAT,300,2018-03-02 16:49:11
2018-02-27 10:45:00,INT-08499/18,Parkowanie za B-36,BLOKADA,GWARNA /,100,,2018-02-27 12:45:50
2018-02-27 10:45:00,INT-08499/18,Parkowanie za B-36,BLOKADA,GWARNA /,0,,2018-02-27 12:45:50
2018-02-27 11:20:50,INT-08478/18,pojazdy parkują za b36,NIEPRAWIDŁOWE PARKOWANIE,JANISZEWSKIEGO /,100,,2018-02-27 12:44:12
2018-02-27 11:25:00,INT-08504/18,27.02.18 godz.11.25 kontrola parkowania za B-36 I T-24,NIEPRAWIDŁOWE PARKOWANIE,WITA STWOSZA /,MANDAT,100,2018-02-27 13:14:42
2018-02-27 11:34:51,INT-08480/18,koparką która podjechała pod blok podawane są rózne materiały do mieszkania nad zgłaszającą,BEZPIECZEŃSTWO W KOMUNIKACJI,BAZYLIOWA 6A/4,MANDAT,100,2018-02-27 12:58:02
2018-02-27 12:15:13,INT-08487/18,nieprawidłowe parkowanie pojazdów na powierzchni wyłączonej z ruchu ( przy stacji paliw Orlen ),NIEPRAWIDŁOWE PARKOWANIE,MUCHOBORSKA /,0,,2018-02-27 15:25:26
2018-02-27 12:19:38,INT-08490/18,"OD PL. POWSTAŃCÓW POJAZDY ZA B-36 + NA CHODNIKU, BRAK 1,5 M SZEROKOŚCI CHODNIKA",NIEPRAWIDŁOWE PARKOWANIE,ZAPOROSKA /,100,,2018-02-27 14:00:30
2018-02-27 12:35:00,INT-08839/18,PARKOWANIE POJAZDU ZA B36 I T24,NIEPRAWIDŁOWE PARKOWANIE,WITA STWOSZA /,MANDAT,100,2018-02-28 20:01:26
2018-02-27 15:40:00,INT-08546/18,Palenie na przystanku tytoniu.,PALENIE TYTONIU W MIEJSCACH  ZABRONIONYCH,KOZIA /,MANDAT,0,2018-02-27 16:28:13
2018-02-27 16:43:24,INT-08551/18,POJAZD BMW ZA B-1 I ZA B-36,NIEPRAWIDŁOWE PARKOWANIE,PLAC WOLNOŚCI 7A/,0,,2018-02-27 17:58:13
2018-02-27 20:03:11,INT-08593/18,parkowanie na postoju taxi,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,0,,2018-02-27 22:16:36
2018-02-27 20:03:11,INT-08593/18,parkowanie na postoju taxi,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,100,,2018-02-27 22:16:36
2018-02-27 20:28:06,INT-08599/18,"Pojazdy na skrzyżowaniu Sernicka 1-5/Paczkowska, Prudnicka/Paczkowska oraz Henrykowska/Sernicka pojazd na całej szerokości chodnika.",NIEPRAWIDŁOWE PARKOWANIE,SERNICKA 1-5/,0,,2018-02-28 05:32:48
2018-02-27 21:30:00,INT-08621/18,Parkowanie za B36,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,0,,2018-02-28 05:59:21
2018-02-27 21:30:00,INT-08621/18,Parkowanie za B36,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,100,,2018-02-28 05:59:21
2018-02-27 22:55:18,INT-08615/18,a Straussa niebeski Chrysler parkuje w miejscu zakazu.,NIEPRAWIDŁOWE PARKOWANIE,VIVALDIEGO /,0,,2018-02-28 02:10:08
2018-02-28 08:12:17,INT-08629/18,"Ul. Sucha odcinek od wyjścia z dworca PKP w str. ul. Ślężnej na wysokości budowy pojazdy na chodniku brak 1,5m. i za B-36.",NIEPRAWIDŁOWE PARKOWANIE,SUCHA /,100,,2018-02-28 11:59:45
2018-02-28 08:57:41,INT-08640/18,czochralskiego - na całej ulicy pojazdy parkują za b-36 i na terenach zielonych,NISZCZENIE ZIELENI,CZOCHRALSKIEGO /,100,,2018-02-28 14:07:22
2018-02-28 08:57:41,INT-08640/18,czochralskiego - na całej ulicy pojazdy parkują za b-36 i na terenach zielonych,NISZCZENIE ZIELENI,CZOCHRALSKIEGO /,0,,2018-02-28 14:07:22
2018-02-28 09:20:00,INT-08669/18,parkowanie w strefie zamieszkania poza miejscami wyznaczonymi do parkrowania oraz w miejscu obowiązywania znaku B-35 ,BLOKADA,MENNICZA /,100,,2018-02-28 10:58:34
2018-02-28 09:20:00,INT-08669/18,parkowanie w strefie zamieszkania poza miejscami wyznaczonymi do parkrowania oraz w miejscu obowiązywania znaku B-35 ,BLOKADA,MENNICZA /,300,,2018-02-28 10:58:34
2018-02-28 09:20:00,INT-08669/18,parkowanie w strefie zamieszkania poza miejscami wyznaczonymi do parkrowania oraz w miejscu obowiązywania znaku B-35 ,BLOKADA,MENNICZA /,0,,2018-02-28 10:58:34
2018-02-28 09:56:42,INT-08653/18,Na skwerze zieleni stoi żółta półciężarówka niszczy roślinność.,NISZCZENIE ZIELENI,STRĄCZKOWA 25/,0,,2018-02-28 12:24:38
2018-02-28 10:00:00,INT-08681/18,ZP.4040.224.2018.GAkontrola spalania Długa 11/13 warsztat prowadzony przez Ireneusza Szczypińskiego,PIEC,DŁUGA 11/13/,MANDAT,100,2018-03-05 09:12:39
2018-02-28 10:35:00,INT-08687/18,Parkowanie za B-35 powyżej 15 minut,NIEPRAWIDŁOWE PARKOWANIE,KOLEJOWA /,0,,2018-02-28 11:57:13
2018-02-28 10:37:38,INT-08661/18,Zastawiony wjazd do firmy Hydraulik Serwis przez 2 pojazdy.,Zablokowany wyjazd,FIOŁKOWA 40/,0,,2018-02-28 11:23:21
2018-02-28 11:05:00,INT-08708/18,PARKOWANIE ZA b-36 I t-24,NIEPRAWIDŁOWE PARKOWANIE,WIERZBOWA /,200,,2018-02-28 13:24:34
2018-02-28 11:05:00,INT-08708/18,PARKOWANIE ZA b-36 I t-24,NIEPRAWIDŁOWE PARKOWANIE,WIERZBOWA /,100,,2018-02-28 13:24:34
2018-02-28 11:12:51,INT-08672/18,Parkowanie na skrzyżowaniu jadąc do Kutrzeby po lewej stronie na chodniku.Pojazdy zaparkowane na ul.Kutrzeby.,NIEPRAWIDŁOWE PARKOWANIE,DIAMENTOWA /,0,,2018-02-28 11:51:05
2018-02-28 12:35:26,INT-08697/18,"Nasypowa- odZielińskiego do Świdnickiej co dzień na jezdnię wystawiane są w 5 miejscach kosze na śmieci,restauratorzy nielegalnie zajmują miejsca parkingowe, których brakuje.",PORZĄDKOWA,NASYPOWA /,0,,2018-02-28 16:26:36
2018-02-28 12:59:34,INT-08701/18,"Unruga na wys. nr 57 Daewoo Matiz (zielony) zaparkowany na całej szerokości chodnika, brak przejścia dla pieszych ",NIEPRAWIDŁOWE PARKOWANIE,UNRUGA JÓZEFA 57/,0,,2018-02-28 16:13:30
2018-02-28 15:20:00,INT-08881/18,B-36,NIEPRAWIDŁOWE PARKOWANIE,PLAC SOLNY /,MANDAT,100,2018-03-01 08:10:55
2018-02-28 16:00:00,INT-08848/18,WJAZD ZA B1,BEZPIECZEŃSTWO W KOMUNIKACJI,SZEWSKA /,MANDAT,100,2018-02-28 20:38:23
2018-02-28 16:10:00,INT-09168/18,PARKOWANIE POJAZDU NA KOPERCIE DLA OSOBY NIEPEŁNOSPRAWNEJ,NIEPRAWIDŁOWE PARKOWANIE,RUSKA /,MANDAT,500,2018-03-02 16:47:30
2018-02-28 16:15:00,INT-09147/18,niezastosowanie się do B-1,NIEPRAWIDŁOWE PARKOWANIE,SZEWSKA /,0,,2018-03-02 14:50:32
2018-02-28 16:25:00,INT-08802/18,ZO.4042.102.2017.ASprotokół z kontroli ZO.4010.844.2018.AS,PORZĄDKOWA,JASIŃSKIEJ ANNY 3/,MANDAT,500,2018-03-01 09:01:06
2018-02-28 17:30:00,INT-08854/18,HANDEL NA TERENIE PARKU KULTUROWEGO,HANDEL,PRZEJŚCIE WINOGRONOWE /,MANDAT,200,2018-02-28 21:00:36
2018-02-28 20:35:45,INT-08846/18,parkowanie za b36,NIEPRAWIDŁOWE PARKOWANIE,JESIONOWA 76/,0,,2018-02-28 23:46:36
2018-02-28 20:35:45,INT-08846/18,parkowanie za b36,NIEPRAWIDŁOWE PARKOWANIE,JESIONOWA 76/,100,,2018-02-28 23:46:36
2018-02-28 21:10:21,INT-08856/18,parkowanie na postoju TAXI,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,0,,2018-03-01 02:55:56
2018-02-28 21:10:21,INT-08856/18,parkowanie na postoju TAXI,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,100,,2018-03-01 02:55:56
2018-02-28 21:45:00,INT-09035/18,Parkowanie za B36,NIEPRAWIDŁOWE PARKOWANIE,OFIAR OŚWIĘCIMSKICH /,100,,2018-03-02 06:43:43
2018-03-01 10:31:10,INT-08900/18,parkowanie na P-21,NIEPRAWIDŁOWE PARKOWANIE,WIELKA 26-28/,100,,2018-03-01 11:51:40
2018-03-01 10:35:00,INT-08909/18,Parkowanie na ciągu pieszo - rowerowym znak C-13 C-16,NIEPRAWIDŁOWE PARKOWANIE,WIECZYSTA /,0,,2018-03-01 11:33:44
2018-03-01 11:39:01,INT-08912/18,CZARNY DUSZĄCY DYM Z KOMINAZO.4010.900.2018.AS,PIEC,LUBELSKA 1F/,MANDAT,200,2018-03-07 19:49:26
2018-03-01 14:43:21,INT-08951/18,RUCH POJAZDÓW W MIEJSCU OBOWIAZYWANIAZNAKU ZAKAZU RUCHU W OBU KIERUNKACH NIE DOTYCZY MPK I TAXI,BEZPIECZEŃSTWO W KOMUNIKACJI,SUCHA /,0,,2018-03-01 17:55:07
2018-03-01 14:43:21,INT-08951/18,RUCH POJAZDÓW W MIEJSCU OBOWIAZYWANIAZNAKU ZAKAZU RUCHU W OBU KIERUNKACH NIE DOTYCZY MPK I TAXI,BEZPIECZEŃSTWO W KOMUNIKACJI,SUCHA /,100,,2018-03-01 17:55:07
2018-03-01 15:20:00,INT-09194/18,PARKOWANIE ZA B 36,NIEPRAWIDŁOWE PARKOWANIE,KURZY TARG /,MANDAT,100,2018-03-02 17:48:04
2018-03-01 15:25:00,INT-09152/18,niezastosowanie się do B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,SZEWSKA /,0,,2018-03-02 15:00:43
2018-03-01 15:30:00,INT-09202/18,WJAZD ZA B1,BEZPIECZEŃSTWO W KOMUNIKACJI,SZEWSKA /,MANDAT,50,2018-03-02 18:13:04
2018-03-01 15:40:00,INT-09183/18,PARKOWANIE ZA B-36,NIEPRAWIDŁOWE PARKOWANIE,MARII MAGDALENY /,MANDAT,100,2018-03-02 17:20:40
2018-03-01 15:50:00,INT-09210/18,PARKOWANIE ZA B36,NIEPRAWIDŁOWE PARKOWANIE,RUSKA /,MANDAT,100,2018-03-02 18:39:21
2018-03-01 15:55:00,INT-10792/18,POSTÓJ ZA B-36 T24 ORAZ NA DRODZE DLA ROWERÓW,NIEPRAWIDŁOWE PARKOWANIE,RUSKA /,0,,2018-03-12 10:06:22
2018-03-01 16:10:00,INT-09209/18,BRAK TABLICZKI INFORMUJĄCEJ O SZKODLIWOŚCI SPOŻYWANIA ALKOHOLU,HANDEL,PURKYNIEGO /,MANDAT,300,2018-03-02 18:27:16
2018-03-01 16:15:00,INT-08967/18,parkowanie pojazdu BMW na wysokości Antykwariatu w miejscu zakazu,NIEPRAWIDŁOWE PARKOWANIE,SZEWSKA 64-65/,MANDAT,100,2018-03-01 16:49:00
2018-03-01 16:30:00,INT-09213/18,WJAZD ZA B1,BEZPIECZEŃSTWO W KOMUNIKACJI,SZEWSKA /,MANDAT,100,2018-03-02 18:17:29
2018-03-01 16:50:00,INT-09648/18,odpady w piecu,PIEC,ŚNIEGOCKIEGO 30/,MANDAT,50,2018-03-05 16:58:18
2018-03-01 17:30:00,INT-09187/18,WJAZD ZA B1,BEZPIECZEŃSTWO W KOMUNIKACJI,SZEWSKA /,MANDAT,100,2018-03-02 17:34:41
2018-03-01 17:55:00,INT-09178/18,BRAK TABLICZKI INFORMACYJNEJ O SZKODLIWOŚCI SPOŻYWANIA ALKOHOLU ,HANDEL,RYNEK /,MANDAT,150,2018-03-02 17:06:03
2018-03-01 19:20:00,INT-09200/18,HANDEL NA TERENIE PARKU KULTUROWEGO BEZ ZEZWOLENIA,HANDEL,OŁAWSKA /,MANDAT,100,2018-03-02 18:09:45
2018-03-01 19:30:00,INT-09199/18,HANDEL NA TERENIE PARKU KULTUROWEGO BEZ ZEZWOLENIA,HANDEL,PRZEJŚCIE WINOGRONOWE /,MANDAT,500,2018-03-02 18:05:09
2018-03-01 20:00:00,INT-10783/18,POSTÓJ W STREFIE ZAMIESZKANIA POZA MIEJSCEM WYZNACZONYM,NIEPRAWIDŁOWE PARKOWANIE,SZEWSKA /,0,,2018-03-12 09:57:18
2018-03-02 00:00:00,INT-09162/18,NIESTOSOWANIE SIĘ DO SYGNALIZATORA S-5,BEZPIECZEŃSTWO W KOMUNIKACJI,ŚW.MIKOŁAJA /,MANDAT,100,2018-03-02 16:04:04
2018-03-02 08:22:57,INT-09045/18,Skoda Oktavia zaparkowana na całej szerokości chodnika,NIEPRAWIDŁOWE PARKOWANIE,BOBRZA 12/,0,,2018-03-02 08:53:47
2018-03-02 08:47:19,INT-09050/18,pojazd zaparkowany na kopercie ZZK - ,NIEPRAWIDŁOWE PARKOWANIE,ELŻBIETY 3/,100,,2018-03-02 09:21:27
2018-03-02 09:20:00,INT-09111/18,wjazd za B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,100,,2018-03-02 12:36:56
2018-03-02 09:58:47,INT-09077/18,"Wdług, zgłoszenia ul. Zakładowa7-9 Osiedle Promenady Wrocławskie oznakowane strefa ruchu, pojazdy nieprawidłowo zaparkowane na zakazach i drogach przeciwpożarowych.",NIEPRAWIDŁOWE PARKOWANIE,ZAKŁADOWA 7-9/,0,,2018-03-02 12:32:08
2018-03-02 10:20:00,INT-09103/18,parkowanie na przystanku MPK,NIEPRAWIDŁOWE PARKOWANIE,GAJOWA 30/,0,,2018-03-02 11:47:54
2018-03-02 10:53:26,INT-09089/18,"Według zgłoszenia na końcu ul. Wierzyńskiego znajduje się budowa są wielkie hałdy ziemi około 3-4 metry , oraz metalowe pręty i inne śmieci z budowy bawia się tam dziec, ziemia może się osunąć a teren nie jest zabezpieczony.",PORZĄDKOWA,WIERZYŃSKIEGO /,0,,2018-03-13 08:33:58
2018-03-02 10:54:20,INT-09088/18,"przy Stawowej, pojazdy parkują w miejscu B36.",NIEPRAWIDŁOWE PARKOWANIE,BOGUSŁAWSKIEGO /,0,,2018-03-02 12:36:00
2018-03-02 10:54:20,INT-09088/18,"przy Stawowej, pojazdy parkują w miejscu B36.",NIEPRAWIDŁOWE PARKOWANIE,BOGUSŁAWSKIEGO /,100,,2018-03-02 12:36:00
2018-03-02 12:02:45,INT-09104/18,Według zgłoszenia ul. Łukasiewicza postój TAXI pojazdy nieuprawnione.,NIEPRAWIDŁOWE PARKOWANIE,ŁUKASIEWICZA /,100,,2018-03-02 17:41:22
2018-03-02 12:44:41,INT-09115/18,Sa auta zaparkowane nat postoju taxi przy dworcu Swiebodzin. Jest robota.,NIEPRAWIDŁOWE PARKOWANIE,TĘCZOWA /,0,,2018-03-02 16:20:42
2018-03-02 13:38:27,INT-09129/18,Kontrola pieca w zakładzie stolarskimZO.4010.907.2018.AS,PIEC,KSIĘSKA 20 OF/,MANDAT,300,2018-03-05 18:44:19
2018-03-02 13:39:49,INT-09130/18,Przy budowie pojazdy zaparkowane za B-36 + trawnik.Oraz samochody z budowy nanoszą błoto na w/w ulicę.,NIEPRAWIDŁOWE PARKOWANIE,BROSSA /,0,,2018-03-02 14:16:42
2018-03-02 14:12:27,INT-09141/18,Według zgłoszenia 4 pojazdy nieprawidłowo zaparkowane utrudniają przejazd.,NIEPRAWIDŁOWE PARKOWANIE,PSIE BUDY /,MANDAT,100,2018-03-02 15:58:36
2018-03-02 15:12:00,INT-09151/18,"Według zgłoszenia nieprawidłowo zaparkowane pojazdy po obu stronach utrudniają przejazd ulicą,( zakaz do 15 minut).",NIEPRAWIDŁOWE PARKOWANIE,MENNICZA /,100,,2018-03-02 19:47:55
2018-03-02 15:31:11,INT-09155/18,Według zgłoszenia ul. Wieczysta przy Placu Zamenhofa Miasteczko Ruchu Drogowego pojazdy zaparkowane na ścieżce dla rowerów.,NIEPRAWIDŁOWE PARKOWANIE,WIECZYSTA /,0,,2018-03-02 17:04:22
2018-03-02 15:45:00,INT-09649/18,odpady w piecu,PIEC,HUBSKA 44/,MANDAT,50,2018-03-05 17:05:06
2018-03-02 15:49:21,INT-09159/18,Na przejściu dla pieszych zaparkowany Fiat Brawa DLE w taki sposób że kierowcy MPK zmuszeni są do najazdu na wysepkę dla pieszych.,NIEPRAWIDŁOWE PARKOWANIE,INŻYNIERSKA 28-30/,0,,2018-03-02 16:44:50
2018-03-02 16:45:00,INT-09531/18,wjazd za B1,BEZPIECZEŃSTWO W KOMUNIKACJI,RYNEK /,MANDAT,50,2018-03-05 09:16:28
2018-03-02 16:55:11,INT-09175/18,Postój TAXI pojazdy nie uprawnione.,NIEPRAWIDŁOWE PARKOWANIE,GWARNA /,0,,2018-03-02 18:38:04
2018-03-02 16:58:05,INT-09176/18,a Gajowicka na wysokości Jednostki Wojskowej zaparkowany pojazd osobowy - Peugeot ,NIEPRAWIDŁOWE PARKOWANIE,HALLERA /,0,,2018-03-02 17:46:33
2018-03-02 17:40:00,INT-09222/18,zauważono mężczyznę spożywającego alkohol w miejscu nie wyznaczonym ,SPOŻYWANIE ALKOHOLU,RYCHTALSKA /,MANDAT,100,2018-03-02 19:15:02
2018-03-02 18:45:00,INT-09240/18,nośnik reklamowy przed lokalem niezgodny z uchwałą,PLAKATY (REKLAMY),ŚWIDNICKA /,MANDAT,100,2018-03-02 20:28:02
2018-03-02 19:14:10,INT-09224/18,PARKOWANIE ZA D-40,BLOKADA,MENNICZA /,100,,2018-03-02 19:14:17
2018-03-02 19:16:46,INT-09227/18,parkowanie za b-36,BLOKADA,KAZIMIERZA WIELKIEGO /,100,,2018-03-02 19:16:53
2018-03-02 20:00:00,INT-09538/18,HANDEL NA TERENIE PARKU KULTUROWEGO BEZ ZEZWOLENIA,HANDEL,PRZEJŚCIE WINOGRONOWE /,MANDAT,300,2018-03-05 09:48:14
2018-03-02 23:45:00,INT-09509/18,Parkowanie za B36 i na postoju TAXI,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,0,,2018-03-05 06:02:48
2018-03-02 23:45:00,INT-09509/18,Parkowanie za B36 i na postoju TAXI,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,100,,2018-03-05 06:02:48
2018-03-03 08:13:52,INT-09260/18,pojazdyzaparkowane za B-36,NIEPRAWIDŁOWE PARKOWANIE,KOTLARSKA 40/,100,,2018-03-03 12:32:47
2018-03-03 11:17:39,INT-09285/18,na odcinku od pl. dominikańskiego koperty dla pojazdów elektrycznych zajęte przez inne pojazdy,NIEPRAWIDŁOWE PARKOWANIE,OFIAR OŚWIĘCIMSKICH /,0,,2018-03-03 12:59:36
2018-03-03 11:42:54,INT-09290/18,nieprawjdłowe parkowanie pojazdów za znakiem B - 36,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,100,,2018-03-03 13:34:14
2018-03-03 11:55:04,INT-09561/18,Parkowanie za B36,NIEPRAWIDŁOWE PARKOWANIE,KAZIMIERZA WIELKIEGO /,100,,2018-03-05 11:55:33
2018-03-03 13:30:00,INT-09435/18,W DNIU 03.03.2018R PODCZAS KONTROLI REJONU ZAUWAŻONO JAK POJAZD MARKI GOLF DW 431YR WJECHAŁ ZA ZNAK B-1,NIEPRAWIDŁOWE PARKOWANIE,KURZY TARG /,MANDAT,50,2018-03-04 12:14:05
2018-03-03 14:27:41,INT-09321/18,za b36 zaparkowane 2 pojazdy blokują przejazd ( zgłaszający na miejscu),Zablokowany wyjazd,PSIE BUDY /,100,,2018-03-03 15:53:24
2018-03-03 14:50:00,INT-09484/18,W DNIU 03.03.2018R O GODZ.14.50 ZAUWAŻONO 2 POJAZDY PARKUJĄCE NA KOPERCIE DLA MIEJSKICH POJAZDÓW ELEKTRONICZNYCH,NIEPRAWIDŁOWE PARKOWANIE,PL.SOLNY /,100,,2018-03-04 19:22:30
2018-03-03 17:36:33,INT-09356/18,NA POSTOJU TAXI POJAZDY BEZ UPRAWNIEŃ,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,0,,2018-03-04 00:13:57
2018-03-03 17:36:33,INT-09356/18,NA POSTOJU TAXI POJAZDY BEZ UPRAWNIEŃ,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,100,,2018-03-04 00:13:57
2018-03-03 17:45:00,INT-09436/18,Kontrola wjazdu do Rynku,BEZPIECZEŃSTWO W KOMUNIKACJI,KURZY TARG /,MANDAT,100,2018-03-04 12:20:45
2018-03-03 18:27:02,INT-09367/18,"nieprawidłowo zaparkowany pojazd wystający na jezdnię ok.1m, przy przejściu dla pieszych - jadąc od strony ul. Bajana przy wjeździe do hali targowej Tęcza",NIEPRAWIDŁOWE PARKOWANIE,SZYBOWCOWA /,0,,2018-03-03 21:58:44
2018-03-03 18:45:00,INT-09437/18,W DNIU 03.03.2018R ZAUWAZONO JAK POJAZD TAXI NIE ZASTOSOWAŁ SIĘ DO ZNAKU B-1 I  WJECHAŁ POD SUKIENNICE ,NIEPRAWIDŁOWE PARKOWANIE,RYNEK RATUSZ /,MANDAT,300,2018-03-04 12:22:23
2018-03-03 19:23:24,INT-09370/18,nieprawidłowo zaparkowane pojazdy w strefie zamieszkania poza miejscami wyznaczonymi,NIEPRAWIDŁOWE PARKOWANIE,WOJACZKA 19/,0,,2018-03-04 00:21:24
2018-03-03 19:35:00,INT-09371/18,pojazd za d-40 w miejscu niewyznaczonym,NIEPRAWIDŁOWE PARKOWANIE,STRZEGOMSKA 3B-3C/,100,,2018-03-03 21:51:15
2018-03-03 20:23:31,INT-09491/18,BLOKADA,KAZIMIERZA WIELKIEGO /,100,2018-03-04 20:23:36,391,2018-03-03 21:42:11
2018-03-03 22:01:04,INT-09386/18,Postój TAXI pojazdy nie uprawnione - VW Polo.,NIEPRAWIDŁOWE PARKOWANIE,NANKIERA /,0,,2018-03-04 03:36:35
2018-03-03 22:01:24,INT-09385/18,na głównej drodze dojazdowej parkuje 7 pojazdów w miejscu zakazu.,NIEPRAWIDŁOWE PARKOWANIE,NYSKA 50/,0,,2018-03-04 04:26:21
2018-03-03 22:01:24,INT-09385/18,na głównej drodze dojazdowej parkuje 7 pojazdów w miejscu zakazu.,NIEPRAWIDŁOWE PARKOWANIE,NYSKA 50/,100,,2018-03-04 04:26:21
2018-03-04 05:52:14,INT-09404/18,przy nr 32-36 kontrola parkowania pojazdów - założono 1 blokadęprzy nr 41 załozono 1 blokadę ,NIEPRAWIDŁOWE PARKOWANIE,KAZIMIERZA WIELKIEGO /,100,,2018-03-04 05:53:53
2018-03-04 08:35:00,INT-09907/18,spożywanie alkoholu na ulicy,SPOŻYWANIE ALKOHOLU,KURZY TARG /,MANDAT,100,2018-03-06 19:58:48
2018-03-04 09:13:59,INT-09407/18,pojazdy parkują na p-21,NIEPRAWIDŁOWE PARKOWANIE,WIELKA 26-28/,100,,2018-03-04 11:56:57
2018-03-04 10:53:24,INT-09420/18,"Buczacka od Rakietowej- po prawej stronie- pojazdy za znakiem B-36(od 8:00 do 19:00), oraz na wyjeździe z parkingu podziemnego stoi biały bus utrudnia wyjazd.",NIEPRAWIDŁOWE PARKOWANIE,BUCZACKA /,0,,2018-03-04 16:10:56
2018-03-04 12:01:50,INT-09431/18,3 pojazdy w strefie zamieszkania D-40 poza miejscami wyznaczonymi.,NIEPRAWIDŁOWE PARKOWANIE,PRĄDZYŃSKIEGO 59-61/,0,,2018-03-04 13:04:22
2018-03-04 12:55:00,INT-09742/18,Parkowanie za B36,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,100,,2018-03-06 06:44:20
